        Frequency / MHz                S1,2 (24)/abs,dB
                 1953.59                      -19.535498
               1953.8201                      -19.486728
                 1954.05                      -19.438302
               1954.2799                      -19.390218
               1954.5099                      -19.342477
                 1954.74                      -19.295076
                 1954.97                      -19.248015
                  1955.2                      -19.201294
               1955.4301                      -19.154911
                 1955.66                      -19.108866
                 1955.89                      -19.063156
               1956.1201                      -19.017782
                 1956.35                      -18.972743
                 1956.58                      -18.928036
               1956.8099                      -18.883661
                 1957.04                      -18.839618
                 1957.27                      -18.795904
                  1957.5                      -18.752518
               1957.7301                      -18.709461
                 1957.96                      -18.666729
               1958.1899                      -18.624323
               1958.4199                       -18.58224
                 1958.65                      -18.540479
                 1958.88                       -18.49904
                 1959.11                      -18.457921
               1959.3401                      -18.417121
               1959.5701                      -18.376638
                  1959.8                      -18.336471
               1960.0299                      -18.296618
                 1960.26                       -18.25708
                 1960.49                      -18.217853
                 1960.72                      -18.178938
                 1960.95                      -18.140331
               1961.1801                      -18.102034
                 1961.41                      -18.064043
               1961.6399                      -18.026358
                 1961.87                      -17.988976
                  1962.1                      -17.951898
                 1962.33                      -17.915122
               1962.5599                      -17.878645
                 1962.79                      -17.842468
                 1963.02                      -17.806588
                 1963.25                      -17.771005
               1963.4801                      -17.735716
                 1963.71                      -17.700721
               1963.9399                       -17.66602
               1964.1699                      -17.631607
                  1964.4                      -17.597486
                 1964.63                      -17.563653
                 1964.86                      -17.530108
               1965.0901                      -17.496848
               1965.3199                      -17.463872
               1965.5499                      -17.431181
               1965.7799                       -17.39877
                 1966.01                      -17.366641
                 1966.24                      -17.334792
                 1966.47                      -17.303221
               1966.7001                      -17.271927
               1966.9301                      -17.240909
                 1967.16                      -17.210165
               1967.3899                      -17.179695
                 1967.62                      -17.149498
                 1967.85                      -17.119571
                 1968.08                      -17.089914
               1968.3101                      -17.060524
                 1968.54                      -17.031404
                 1968.77                      -17.002549
               1968.9999                       -16.97396
                 1969.23                      -16.945634
                 1969.46                       -16.91757
               1969.6899                      -16.889769
                 1969.92                      -16.862228
                 1970.15                      -16.834947
                 1970.38                      -16.807925
                 1970.61                      -16.781159
               1970.8401                      -16.754649
               1971.0699                      -16.728394
               1971.2999                      -16.702394
                 1971.53                      -16.676646
                 1971.76                       -16.65115
                 1971.99                      -16.625905
                 1972.22                      -16.600911
               1972.4501                      -16.576164
               1972.6799                      -16.551665
               1972.9099                      -16.527413
                 1973.14                      -16.503406
                 1973.37                      -16.479645
                  1973.6                      -16.456127
                 1973.83                      -16.432852
               1974.0601                      -16.409819
                 1974.29                      -16.387026
                 1974.52                      -16.364473
                 1974.75                       -16.34216
                 1974.98                      -16.320084
                 1975.21                      -16.298246
               1975.4399                      -16.276643
                 1975.67                      -16.255276
                  1975.9                      -16.234143
                 1976.13                      -16.213244
                 1976.36                      -16.192578
                 1976.59                      -16.172143
               1976.8199                      -16.151939
               1977.0499                      -16.131966
                 1977.28                       -16.11222
                 1977.51                      -16.092705
                 1977.74                      -16.073416
               1977.9701                      -16.054354
               1978.2001                      -16.035518
               1978.4299                      -16.016908
               1978.6599                      -15.998521
                 1978.89                      -15.980359
                 1979.12                       -15.96242
                 1979.35                      -15.944701
               1979.5801                      -15.927205
               1979.8101                      -15.909929
               1980.0399                      -15.892872
               1980.2699                      -15.876036
                  1980.5                      -15.859418
                 1980.73                      -15.843016
                 1980.96                      -15.826833
               1981.1901                      -15.810866
                 1981.42                      -15.795113
                 1981.65                      -15.779575
                 1981.88                      -15.764253
                 1982.11                      -15.749144
                 1982.34                      -15.734247
               1982.5699                      -15.719563
                  1982.8                      -15.705091
                 1983.03                      -15.690829
                 1983.26                      -15.676779
                 1983.49                      -15.662937
                 1983.72                      -15.649305
                 1983.95                      -15.635881
               1984.1799                      -15.622666
                 1984.41                      -15.609658
                 1984.64                      -15.596856
                 1984.87                      -15.584261
                  1985.1                      -15.571871
               1985.3301                      -15.559688
               1985.5601                      -15.547708
               1985.7899                      -15.535932
                 1986.02                      -15.524359
                 1986.25                       -15.51299
                 1986.48                      -15.501823
                 1986.71                      -15.490859
               1986.9401                      -15.480095
                 1987.17                      -15.469532
               1987.3999                      -15.459171
                 1987.63                      -15.449009
                 1987.86                      -15.439047
                 1988.09                      -15.429283
               1988.3199                      -15.419718
                 1988.55                      -15.410351
                 1988.78                      -15.401182
                 1989.01                      -15.392209
               1989.2401                      -15.383434
                 1989.47                      -15.374855
                  1989.7                      -15.366473
               1989.9299                      -15.358285
                 1990.16                      -15.350293
                 1990.39                      -15.342495
                 1990.62                      -15.334893
               1990.8501                      -15.327483
                 1991.08                      -15.320267
               1991.3099                      -15.313245
               1991.5399                      -15.306415
                 1991.77                      -15.299777
                    1992                      -15.293333
                 1992.23                      -15.287079
               1992.4601                      -15.281017
               1992.6901                      -15.275145
                 1992.92                      -15.269465
               1993.1499                      -15.263975
                 1993.38                      -15.258675
                 1993.61                      -15.253566
                 1993.84                      -15.248645
               1994.0701                      -15.243913
                  1994.3                      -15.239371
                 1994.53                      -15.235017
               1994.7599                      -15.230851
                 1994.99                      -15.226874
                 1995.22                      -15.223084
                 1995.45                      -15.219481
               1995.6801                      -15.216066
                 1995.91                      -15.212838
                 1996.14                      -15.209796
                 1996.37                      -15.206942
               1996.6001                      -15.204273
                 1996.83                       -15.20179
               1997.0599                      -15.199493
                 1997.29                      -15.197383
                 1997.52                      -15.195456
                 1997.75                      -15.193716
                 1997.98                       -15.19216
               1998.2101                      -15.190789
               1998.4399                      -15.189603
               1998.6699                      -15.188601
               1998.8999                      -15.187783
                 1999.13                      -15.187149
                 1999.36                      -15.186699
                 1999.59                      -15.186434
               1999.8201                      -15.186351
                 2000.05                      -15.186453
                 2000.28                      -15.186736
               2000.5099                      -15.187203
                 2000.74                      -15.187854
                 2000.97                      -15.188687
                  2001.2                      -15.189703
               2001.4301                      -15.190902
                 2001.66                      -15.192283
                 2001.89                      -15.193846
               2002.1199                      -15.195593
                 2002.35                      -15.197521
                 2002.58                      -15.199631
               2002.8099                      -15.201923
                 2003.04                      -15.204397
                 2003.27                      -15.207053
                  2003.5                      -15.209892
               2003.7301                      -15.212912
               2003.9601                      -15.216113
               2004.1899                      -15.219496
               2004.4199                       -15.22306
                 2004.65                      -15.226807
                 2004.88                      -15.230734
                 2005.11                      -15.234843
               2005.3401                      -15.239133
               2005.5701                      -15.243606
               2005.7999                      -15.248259
               2006.0299                      -15.253095
                 2006.26                      -15.258111
                 2006.49                      -15.263308
                 2006.72                      -15.268686
                 2006.95                      -15.274248
               2007.1801                      -15.279989
                 2007.41                      -15.285912
                 2007.64                      -15.292016
                 2007.87                      -15.298302
                  2008.1                       -15.30477
                 2008.33                      -15.311418
               2008.5599                       -15.31825
                 2008.79                      -15.325261
                 2009.02                      -15.332455
                 2009.25                      -15.339831
                 2009.48                      -15.347387
                 2009.71                      -15.355127
               2009.9399                      -15.363048
               2010.1699                      -15.371152
                  2010.4                      -15.379436
                 2010.63                      -15.387903
                 2010.86                      -15.396553
               2011.0901                      -15.405385
               2011.3201                      -15.414399
               2011.5499                      -15.423596
               2011.7799                      -15.432975
                 2012.01                      -15.442538
                 2012.24                      -15.452283
                 2012.47                       -15.46221
               2012.7001                      -15.472322
               2012.9301                      -15.482616
               2013.1599                      -15.493095
               2013.3899                      -15.503757
                 2013.62                      -15.514601
                 2013.85                       -15.52563
                 2014.08                      -15.536843
               2014.3101                       -15.54824
                 2014.54                      -15.559822
                 2014.77                      -15.571588
                    2015                      -15.583539
                 2015.23                      -15.595673
                 2015.46                      -15.607994
               2015.6899                        -15.6205
                 2015.92                       -15.63319
                 2016.15                      -15.646067
                 2016.38                      -15.659129
                 2016.61                      -15.672378
                 2016.84                      -15.685812
               2017.0699                      -15.699433
               2017.2999                       -15.71324
                 2017.53                      -15.727236
                 2017.76                      -15.741417
                 2017.99                      -15.755786
                 2018.22                      -15.770342
               2018.4501                      -15.785087
               2018.6801                      -15.800018
               2018.9099                       -15.81514
                 2019.14                      -15.830449
                 2019.37                      -15.845947
                  2019.6                      -15.861634
                 2019.83                       -15.87751
               2020.0601                      -15.893576
                 2020.29                      -15.909832
               2020.5199                      -15.926278
                 2020.75                      -15.942914
                 2020.98                      -15.959742
                 2021.21                      -15.976759
               2021.4399                      -15.993969
                 2021.67                      -16.011369
                  2021.9                      -16.028963
                 2022.13                      -16.046749
               2022.3601                      -16.064726
                 2022.59                      -16.082896
               2022.8199                      -16.101259
               2023.0499                      -16.119816
                 2023.28                      -16.138567
                 2023.51                      -16.157512
                 2023.74                      -16.176651
               2023.9701                      -16.195986
                  2024.2                      -16.215515
               2024.4299                       -16.23524
               2024.6599                       -16.25516
                 2024.89                      -16.275276
                 2025.12                       -16.29559
                 2025.35                        -16.3161
               2025.5801                      -16.336807
               2025.8101                      -16.357712
                 2026.04                      -16.378815
               2026.2699                      -16.400116
                  2026.5                      -16.421616
                 2026.73                      -16.443315
                 2026.96                      -16.465213
               2027.1901                      -16.487311
                 2027.42                       -16.50961
                 2027.65                      -16.532108
               2027.8799                      -16.554808
                 2028.11                      -16.577709
                 2028.34                      -16.600812
               2028.5699                      -16.624117
                  2028.8                      -16.647624
                 2029.03                      -16.671336
                 2029.26                      -16.695249
                 2029.49                      -16.719366
               2029.7201                      -16.743688
                 2029.95                      -16.768214
               2030.1799                      -16.792945
                 2030.41                      -16.817882
                 2030.64                      -16.843024
                 2030.87                      -16.868372
                  2031.1                      -16.893927
               2031.3301                      -16.919689
               2031.5599                      -16.945658
               2031.7899                      -16.971836
                 2032.02                      -16.998221
                 2032.25                      -17.024815
                 2032.48                      -17.051618
                 2032.71                      -17.078631
               2032.9401                      -17.105853
                 2033.17                      -17.133285
                  2033.4                      -17.160929
                 2033.63                      -17.188784
                 2033.86                      -17.216849
                 2034.09                      -17.245128
               2034.3199                      -17.273619
                 2034.55                      -17.302321
                 2034.78                      -17.331237
                 2035.01                      -17.360367
                 2035.24                       -17.38971
                 2035.47                      -17.419269
                  2035.7                      -17.449041
               2035.9299                       -17.47903
                 2036.16                      -17.509233
                 2036.39                      -17.539652
                 2036.62                      -17.570288
               2036.8501                      -17.601141
               2037.0801                       -17.63221
               2037.3099                      -17.663497
               2037.5399                      -17.695002
                 2037.77                      -17.726724
                    2038                      -17.758666
                 2038.23                      -17.790826
               2038.4601                      -17.823206
               2038.6901                      -17.855804
               2038.9199                      -17.888623
               2039.1499                      -17.921662
                 2039.38                      -17.954921
                 2039.61                      -17.988401
                 2039.84                      -18.022103
               2040.0701                      -18.056025
                  2040.3                      -18.090169
                 2040.53                      -18.124535
                 2040.76                      -18.159123
                 2040.99                      -18.193933
                 2041.22                      -18.228966
                 2041.45                      -18.264223
               2041.6801                      -18.299701
                 2041.91                      -18.335404
                 2042.14                      -18.371329
                 2042.37                      -18.407478
                  2042.6                      -18.443852
                 2042.83                      -18.480448
               2043.0599                      -18.517268
                 2043.29                      -18.554314
                 2043.52                      -18.591582
                 2043.75                      -18.629075
                 2043.98                      -18.666792
               2044.2101                      -18.704733
               2044.4401                      -18.742898
               2044.6699                      -18.781288
               2044.8999                      -18.819902
                 2045.13                       -18.85874
                 2045.36                      -18.897802
                 2045.59                      -18.937088
               2045.8201                      -18.976597
                 2046.05                      -19.016331
               2046.2799                      -19.056286
               2046.5099                      -19.096466
                 2046.74                      -19.136868
                 2046.97                      -19.177493
                  2047.2                      -19.218339
               2047.4301                      -19.259408
                 2047.66                      -19.300698
                 2047.89                      -19.342209
               2048.1201                      -19.383941
               2048.3499                      -19.425892
               2048.5801                      -19.468063
               2048.8101                      -19.510453
                 2049.04                      -19.553061
                 2049.27                      -19.595887
                  2049.5                      -19.638928
                 2049.73                      -19.682187
                 2049.96                       -19.72566
               2050.1899                      -19.769347
               2050.4199                      -19.813248
               2050.6499                      -19.857361
               2050.8799                      -19.901685
               2051.1101                       -19.94622
               2051.3401                      -19.990963
               2051.5701                      -20.035915
                  2051.8                      -20.081073
                 2052.03                      -20.126435
                 2052.26                      -20.172002
                 2052.49                      -20.217771
                 2052.72                       -20.26374
                 2052.95                      -20.309908
               2053.1799                      -20.356274
               2053.4102                      -20.402836
               2053.6399                       -20.44959
               2053.8699                      -20.496536
               2054.0999                      -20.543672
               2054.3301                      -20.590996
               2054.5601                      -20.638504
                 2054.79                      -20.686195
                 2055.02                      -20.734067
                 2055.25                      -20.782117
                 2055.48                      -20.830342
                 2055.71                      -20.878739
               2055.9399                      -20.927307
               2056.1699                      -20.976041
               2056.3999                      -21.024939
               2056.6301                      -21.073998
               2056.8601                      -21.123214
               2057.0901                      -21.172585
               2057.3198                      -21.222106
                 2057.55                      -21.271773
                 2057.78                      -21.321583
                 2058.01                      -21.371533
                 2058.24                      -21.421618
                 2058.47                      -21.471834
                  2058.7                      -21.522175
               2058.9299                      -21.572639
               2059.1602                       -21.62322
               2059.3899                      -21.673915
               2059.6199                      -21.724715
               2059.8501                       -21.77562
               2060.0801                      -21.826622
               2060.3101                      -21.877716
                 2060.54                      -21.928896
                 2060.77                      -21.980157
                    2061                      -22.031492
                 2061.23                      -22.082896
                 2061.46                      -22.134363
               2061.6899                      -22.185884
               2061.9199                      -22.237456
               2062.1499                       -22.28907
               2062.3801                       -22.34072
               2062.6101                      -22.392397
               2062.8401                      -22.444095
               2063.0701                      -22.495807
                  2063.3                      -22.547525
                 2063.53                      -22.599239
                 2063.76                      -22.650943
                 2063.99                      -22.702628
                 2064.22                      -22.754286
                 2064.45                      -22.805905
               2064.6799                      -22.857482
               2064.9099                      -22.909002
               2065.1399                      -22.960459
               2065.3699                      -23.011843
               2065.6001                      -23.063142
               2065.8301                      -23.114348
               2066.0601                      -23.165452
                 2066.29                       -23.21644
                 2066.52                      -23.267305
                 2066.75                      -23.318034
                 2066.98                      -23.368618
                 2067.21                      -23.419042
               2067.4399                      -23.469299
               2067.6699                      -23.519376
               2067.9001                      -23.569259
               2068.1301                       -23.61894
               2068.3599                      -23.668405
               2068.5898                      -23.717641
               2068.8201                      -23.766637
                 2069.05                       -23.81538
                 2069.28                      -23.863859
                 2069.51                      -23.912059
                 2069.74                      -23.959967
                 2069.97                      -24.007572
                  2070.2                       -24.05486
               2070.4299                      -24.101816
               2070.6599                       -24.14843
               2070.8899                      -24.194688
               2071.1199                      -24.240576
               2071.3501                       -24.28608
               2071.5801                      -24.331187
               2071.8101                      -24.375885
                 2072.04                      -24.420159
                 2072.27                      -24.463997
                  2072.5                      -24.507386
                 2072.73                      -24.550311
                 2072.96                      -24.592759
               2073.1899                      -24.634718
               2073.4199                      -24.676176
               2073.6501                      -24.717118
               2073.8801                      -24.757533
               2074.1099                      -24.797407
               2074.3398                       -24.83673
               2074.5701                      -24.875488
                  2074.8                       -24.91367
                 2075.03                      -24.951265
                 2075.26                      -24.988259
                 2075.49                      -25.024645
                 2075.72                       -25.06041
                 2075.95                      -25.095544
               2076.1799                      -25.130037
               2076.4099                      -25.163879
               2076.6399                      -25.197062
               2076.8701                      -25.229575
               2077.1001                      -25.261414
               2077.3301                      -25.292566
               2077.5601                      -25.323027
                 2077.79                      -25.352788
                 2078.02                      -25.381844
                 2078.25                      -25.410188
                 2078.48                      -25.437816
                 2078.71                      -25.464721
               2078.9399                      -25.490901
               2079.1699                      -25.516351
               2079.3999                      -25.541068
               2079.6299                      -25.565049
               2079.8599                      -25.588293
               2080.0901                      -25.610798
               2080.3201                      -25.632563
                 2080.55                      -25.653589
                 2080.78                      -25.673876
                 2081.01                      -25.693424
